handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_92655b1c-97ea-3103-e0ec-d05edee980c4,Product,SKODA  CAM AÇMA KAPATMA DÜĞMESİ 4LÜ,<p><strong>•</strong> Cam Açma Kapatma Düğmesi 4lü<br><strong>•</strong> Skoda &gt; Fabıa 15 &gt; Rapıd 13 &gt;<br><strong>•</strong> OEM&nbsp;6V1959857A</p>,01f459_4e53254c62ae43628a8fd99d3b1d5239~mv2.jpg,Cam Açma Kapama Düğmeleri;SKODA,RCW A191 > OEM 6V1959857A,(KDV Hariç) Liste Fiyatı,758.8,,true,PERCENT,0.0,20,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>FABIA RAPID</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_2d68837a-2870-220c-6d1c-64b506bef39e,Product,FORD CAM AÇMA KAPATMA DÜĞMESİ ( SAĞ KAPI ),<p><strong>•</strong> Cam Açma Kapatma Düğmesi ( Sağ Kapı )<br><strong>•</strong> Ford &gt; Cargo / 1838 -2532 - 4136 - Ford Truck&nbsp;<br><strong>•</strong> OEM&nbsp;6C46 14B132 AG - 6C46 14B132 AA</p>,01f459_0062dae4ba5d4d6e86517da6f3a1fbec~mv2.jpg,Cam Açma Kapama Düğmeleri;FORD,RCW A190 > OEM 6C46 14B132 AG,(KDV Hariç) Liste Fiyatı,326.05,,true,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>FORD TRUCK</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_52685185-bf70-4ea9-01eb-7c2f8854b68f,Product,OPEL CAM AÇMA KAPATMA DÜĞMESİ SOL ÇİFTLİ ( 14 PIN ) 132 287 06,<p><strong>•</strong> Cam Açma Kapatma Düğmesi Sol Çiftli ( 14 Pın ) 132 287 06<br><strong>•</strong> Opel &gt; Astra H - Zafıra B<br><strong>•</strong> OEM&nbsp;13228879</p>,01f459_8b4fb07de5e1431ab6149493c49ac3f1~mv2.jpg,Cam Açma Kapama Düğmeleri;OPEL,RCW A189 > OEM 13228879,(KDV Hariç) Liste Fiyatı,1038.35,,true,PERCENT,0.0,63,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>ASTRA H ZAFIRA B</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_bb8de352-9ddd-da86-c9d1-b2914c5447e6,Product,VOLKSWAGEN CAM AÇMA KAPATMA DÜĞMESİ SOL DÖRTLÜ,<p><strong>•</strong> Cam Açma Kapatma Düğmesi Sol Dörtlü&nbsp;<br><strong>•</strong> Volkswagen Polo 15 &gt; 18<br><strong>•</strong> OEM&nbsp;6C0959857 6C0959857D</p>,01f459_ad5fe269170e49a897d357fb91903281~mv2.jpg,Cam Açma Kapama Düğmeleri;VOLKSWAGEN,RCW A188 > OEM 6C0959857 6C0959857D,(KDV Hariç) Liste Fiyatı,647.25,,true,PERCENT,0.0,20,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>POLO</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_6e3b2233-9df1-514a-f88b-cf5897c6feab,Product,AUDI CAM AÇMA VE KAPATMA EMNİYET KİLİT DÜĞMESİ DÖRTLÜ,<p><strong>•</strong> Cam Açma ve Kapatma Emniyet Kilit Düğmesi Dörtlü&nbsp;<br><strong>•</strong> AUDI &gt; A4 EXEO&nbsp;09&gt;14<br><strong>•</strong> OEM&nbsp;8E0959851D 8E0959851B</p>,01f459_a1489f45e9a244dbb51dc20f9e0c83d4~mv2.jpg,Cam Açma Kapama Düğmeleri;AUDI,RCW A187 > AUDI > A4 EXEO 09>14,(KDV Hariç) Liste Fiyatı,790.75,,true,PERCENT,0.0,20,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>AUDI A4 EXEO</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_066b2f14-f23c-3b1a-4fc2-d4b8688f9498,Product,"MERCEDES CAM AÇMA DÜĞMESİ ÖN SOL(İKİLİ , AYNA KATLAMALI)","<p><strong>• </strong>Cam Açma Düğmesi Ön Sol( İkili , Ayna Katlamalı)<br><strong>• </strong>Mercedes Benz &gt; C-Class C205 15&gt; Vıto W447 14&gt;<br><strong>• </strong>OEM&nbsp;A2059057011</p><p>&nbsp;</p>",01f459_72145f5fa9534f038fb6ec2b17edd38f~mv2.jpg,Cam Açma Kapama Düğmeleri;MERCEDES,RCW A186 > OEM A2059057011,(KDV Hariç) Liste Fiyatı,1775.55,,true,PERCENT,0.0,39,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>MERCEDES BENZ</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_d68a6a17-7dcf-01c7-d565-fda03f0e4888,Product,BMW CAM AÇMA KAPATMA DÜĞMESİ SOL DÖRTLÜ KATLANMAZ ÇERÇEVELİ,<p><strong>•</strong> Cam Açma Kapatma Düğmesi Sol Dörtlü Katlanmaz Çerçeveli&nbsp;<br><strong>•</strong> Bmw &gt; E70 - E71 - E84 - E87 - E90 - E91<br><strong>•</strong> OEM&nbsp;61319155501 61319217326</p>,01f459_784087e65acb44679be68e51c2f209b3~mv2.jpg,Cam Açma Kapama Düğmeleri;BMW,RCW A185 > OEM 61319155501 61319217326,(KDV Hariç) Liste Fiyatı,1630.2,,true,PERCENT,0.0,103,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>BMW</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_d2880f50-ae86-dfef-8da6-cf167624aeb0,Product,"MERCEDES CAM AÇMA DÜĞMESİ SOL ÖN (İKİLİ , AYNA KATLAMASIZ )","<p><strong>• </strong>Cam Açma Düğmesi Sol Ön (İkili, Ayna Katlamasız)<br><strong>• </strong>Mercedes Benz &gt; C-Class C205 14 &gt; Vıto W447 14 &gt;<br><strong>• </strong>OEM&nbsp;A2059056911 A2059050202</p><p>&nbsp;</p>",01f459_c24cb26559ae482bbea75b727aac0e3f~mv2.jpg,Cam Açma Kapama Düğmeleri;MERCEDES,RCW A184 > OEM A2059056911 A2059050202,(KDV Hariç) Liste Fiyatı,1775.55,,true,PERCENT,0.0,67,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>MERCEDES BENZ</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_ca7f905d-a6f6-4757-8122-504537780ecd,Product,NISSAN CAM AÇMA ve KAPATMA DÜĞMESİ TEKLİ,<p><strong>•</strong> Cam Açma ve Kapatma Düğmesi Tekli&nbsp;<br><strong>•</strong> Nıssan &gt;&nbsp;QASHQAI<br><strong>•</strong> OEM&nbsp;25411-ED000 25411-AX010</p>,01f459_62dd70fbcb494cd18ec72470ac2fa145~mv2.jpg,Cam Açma Kapama Düğmeleri;NISSAN,RCW A183 > OEM 25411-ED000 25411-AX010,(KDV Hariç) Liste Fiyatı,279.55,,true,PERCENT,0.0,8,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>QASHQAI</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_35d863b4-2ab8-ea94-843d-7b55a946ba89,Product,RENAULT CAM AÇMA KAPATMA DÜĞMESİ ÖN SAĞ ( 6 FİŞ ),<p><strong>•</strong> Cam Açma Kapatma Düğmesi Ön Sağ ( 6 Fiş )<br><strong>•</strong> Renault &gt; Megane 2 Otantik&nbsp;<br><strong>•</strong> OEM&nbsp;8200414961</p><p>&nbsp;</p>,01f459_4872378665064d389e678f94a3cc53ee~mv2.jpg,RENAULT;Cam Açma Kapama Düğmeleri,RCW A182 > OEM 8200414961,(KDV Hariç) Liste Fiyatı,209.2,,true,PERCENT,0.0,3,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>MEGANE</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_d0a9790f-e46e-4c36-cf66-ea041620777e,Product,VOLKSWAGEN / SEAT CAM AÇMA KAPATMA DÜĞMESİ 4LÜ KROM KIRMIZI IŞIK,<p><strong>•</strong> Cam Açma Kapatma Düğmesi 4Lü Krom Kırmızı Işık&nbsp;<br><strong>•</strong> Volkswagen &gt; Polo A1 18 &gt;&gt;<br><strong>•</strong> Seat &gt; Ibıza - Ateca - Arona - Leon 13 &gt; 20<br><strong>•</strong> OEM&nbsp;5G0959857G</p>,01f459_1390b8d2977f4b4fa89f1eab9f1da7a2~mv2.jpg,Cam Açma Kapama Düğmeleri;VOLKSWAGEN;SEAT,RCW A181 > OEM 5G0959857G,(KDV Hariç) Liste Fiyatı,740.95,,true,PERCENT,0.0,64,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>ARONA ATECA IBIZA POLO LEON</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_7269f39a-8d2b-d1a7-0511-3d0bbeded17b,Product,RENAULT CAM AÇMA KAPATMA DÜĞMESİ ARKA TEKLİ ( 6 FİŞ ),<p>Cam Açma Kapatma Düğmesi Arka Tekli ( 6 Fiş )<br>Renault &gt; Megane 2 - Dynamıc&nbsp;<br>OEM&nbsp;8200108274 8200220510 8200315024</p>,01f459_eb3601d0dadd428f911fdde5f3692461~mv2.jpg,RENAULT;Cam Açma Kapama Düğmeleri,RCW A180 > OEM 8200108274  8200220510,(KDV Hariç) Liste Fiyatı,228.45,,true,PERCENT,0.0,52,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>MEGANE</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_4efd15c4-c586-3f0d-5d4f-4372358966c2,Product,RENAULT AYNA AYAR ANAHTARI,<p><strong>•</strong> Ayna Ayar Anahtarı<br><strong>•</strong> Renault &gt; Clio 2 - Kangoo - Megane 2 - Laguna 2<br><strong>•</strong> OEM&nbsp;7700410141</p><p>&nbsp;</p>,01f459_5ee36fa04cd64df89107935932620906~mv2.jpg,RENAULT;Cam Açma Kapama Düğmeleri,RCW A179 > OEM 7700410141,(KDV Hariç) Liste Fiyatı,366.6,,true,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>CLIO KANGOO MEGANE LAGUNA</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_b8068e20-c11f-b9b5-3726-ded5a7a2e3bf,Product,VOLKSWAGEN / SEAT CAM AÇMA KAPATMA DÜĞMESİ TEKLİ,<p><strong>•</strong> Cam Açma Kapatma Düğmesi Tekli&nbsp;<br><strong>•</strong> Volkswagen &gt; Sharan<br><strong>•</strong> Seat &gt; Leon - Toledo&nbsp;<br><strong>•</strong> OEM&nbsp;1M0959855-7M3959855</p>,01f459_eff3d3b530144508845479c1b8f632b5~mv2.jpg,Cam Açma Kapama Düğmeleri;VOLKSWAGEN;SEAT,RCW A178 > OEM 1M0959855-7M3959855,(KDV Hariç) Liste Fiyatı,238.8,,true,PERCENT,0.0,152,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>LEON TOLEDO SHARAN</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_b69bf11d-8686-3c97-0035-d6957eda9de4,Product,RENAULT CAM AÇMA KAPATMA DÜĞMESİ ÖN SOL KAHVERENGİ SOKET (10 FİŞ ),<p><strong>•</strong> Cam Açma Kapatma Düğmesi Ön Sol Kahverengi Soket (10 Fiş)<br><strong>•</strong> Renault &gt; Megane 2 - Dynamıc - Laguna 2&nbsp;<br><strong>•</strong> OEM&nbsp;8200108272 8200315040</p>,01f459_f67c865530464a2d96560c2b3d110623~mv2.jpg,RENAULT;Cam Açma Kapama Düğmeleri,RCW A177 > OEM 8200108272 8200315040,(KDV Hariç) Liste Fiyatı,353.0,,true,PERCENT,0.0,65,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>MEGANE LAGUNA</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_53ddc338-8269-ee9f-5c69-cea8bd143c2c,Product,DACIA CAM AÇMA KAPATMA DÜĞMESİ  TEKLİ ( 5 FİŞ ),<p><strong>•</strong> Cam Açma Kapatma Düğmesi Tekli ( 5 Fiş )<br><strong>•</strong> Dacıa &gt; Logan 04 &gt; Dokker 12 &gt;&nbsp;<br><strong>•</strong> OEM&nbsp;6001546816</p>,01f459_c31edc7d5d584570aca38215177b0fbb~mv2.jpg,DACIA;Cam Açma Kapama Düğmeleri,RCW A176 > OEM 6001546816,(KDV Hariç) Liste Fiyatı,134.2,,true,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>DACIA LOGAN DOKKER</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_5771df6a-0f23-393a-28c1-d0bc40acacbd,Product,UNIVERSAL CAM AÇMA KAPATMA DÜĞMESİ OPEL TIP 6 PIN,<p><strong>•</strong> Cam Açma Kapatma Düğmesi Opel Tıp 6 Pın<br><strong>•</strong> Unıversal<br><strong>•</strong> OEM&nbsp;UNIVERSAL</p>,01f459_f74773053856430abc026375088b579c~mv2.jpg,Cam Açma Kapama Düğmeleri;UNIVERSAL,RCW A175 > OEM UNIVERSAL,(KDV Hariç) Liste Fiyatı,134.2,,true,PERCENT,0.0,423,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>UNIVERSAL</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_b608fa31-126e-73fe-8c71-803114b17c3d,Product,SKODA CAM AÇMA KAPATMA VE EMNİYET KİLİT DÜĞMESİ SÜRÜCÜ TARAFI ÇİFTLİ,<p><strong>•</strong> Cam Açma Kapatma ve Emniyet Kilit Düğmesi Sürücü Tarafı Çiftli&nbsp;<br><strong>•</strong> Skoda &gt; Fabıa 00 &gt; 08 - Octavıa 01 &gt; 11<br><strong>•</strong> OEM&nbsp;1J3959857A</p>,01f459_b33a642e17784a10bb1f2319392f3a67~mv2.jpg,Cam Açma Kapama Düğmeleri;SKODA,RCW A174 > OEM 1J3959857A,(KDV Hariç) Liste Fiyatı,366.6,,true,PERCENT,0.0,22,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>FABIA OCTAVIA</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_d6d0acc5-2ede-7247-0bf8-fe5cded23443,Product,VOLKSWAGEN / SEAT / SKODA CAM AÇMA KAPATMA DÜĞMESİ SAĞ ÖN VE ARKALAR BEYAZ IŞIK,<p><strong>•</strong> Cam Açma Kapatma Düğmesi Sağ Ön ve Arkalar Beyaz Işık Tekli<br><strong>•</strong> Volkswagen &gt; Crafter - Golf 7 - T- Roc - Tıguan<br><strong>•</strong> Seat &gt; Ateca -&nbsp;<br><strong>•</strong> Skoda &gt; Fabıa - Kodıaq - Octavıa - Scala - Kamıq - SuperB<br><strong>•</strong> OEM 5G0959855D 5G0959855K</p>,01f459_04e902a9e674444194812e8232440489~mv2.jpg,Cam Açma Kapama Düğmeleri;VOLKSWAGEN;SEAT;SKODA,RCW A173 > OEM 5G0959855D 5G0959855K,(KDV Hariç) Liste Fiyatı,246.0,,true,PERCENT,0.0,80,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>CRAFTER GOLF T ROC TIGUAN ATECA FABIA KODIAQ OCTAVIA SCALA KAMIQ SUPERB</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_186789a9-ab04-bd48-aaef-042bcf428957,Product,FIAT CAM AÇMA KAPATMA DÜĞMESİ SAĞ TEKLİ ÇERÇEVESİZ ( 4 FİŞ ),<p><strong>•</strong> Cam Açma Kapatma Düğmesi Sağ Tekli Çerçevesiz ( 4 Fiş )<br><strong>•</strong> Fıat &gt; Linea<br><strong>•</strong> OEM&nbsp;735379275</p>,01f459_650598d3e37f4161ad8b5bd83c859d8c~mv2.jpg,FIAT;Cam Açma Kapama Düğmeleri,RCW A172 > OEM 735379275,(KDV Hariç) Liste Fiyatı,190.1,,true,PERCENT,0.0,224,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>LINEA</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_53a00da3-4968-4aec-b9d6-df34431bcb3e,Product,BMW CAM AÇMA KAPATMA DÜĞMESİ TEKLİ SİYAH 4 PIN,<p><strong>•</strong> Cam Açma Kapatma Düğmesi Tekli Siyah 4 PIN<br><strong>•</strong> Bmw &gt; E60 - E83<br><strong>•</strong> OEM&nbsp;61319113773</p>,01f459_e8e6a352cd1c4f52880a0c674e7b344e~mv2.jpg,Cam Açma Kapama Düğmeleri;BMW,RCW A171 > OEM 61319113773,(KDV Hariç) Liste Fiyatı,395.4,,true,PERCENT,0.0,62,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>BMW</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_41cebe06-0fcf-a4e4-1e36-b78065a464a3,Product,MERCEDES CAM AÇMA DÜĞMESİ ÖN ARKA (TEKLİ),<p><strong>•</strong> Cam Açma Düğmesi Ön Arka (Tekli)&nbsp;<br><strong>•</strong> Mercedes Benz &gt;&nbsp;W176 12&gt;18 W246 11&gt;18 C117 13&gt;19 C218 11&gt;17 W166 11&gt;15 R231 12&gt;<br><strong>•</strong> OEM A2049058102 9107</p>,01f459_3d523bb354cf48c08c63e7e71dd5a1ac~mv2.jpg,Cam Açma Kapama Düğmeleri;MERCEDES,RCW A170 > OEM A2049058102 9107,(KDV Hariç) Liste Fiyatı,413.75,,true,PERCENT,0.0,2,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>MERCEDES BENZ</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_e440ee20-11e2-f5ba-5bb8-0ee65148aa47,Product,"MERCEDES CAM AÇMA DÜĞMESİ ÖN SOL (KOMPLE, SİYAH, AYNA KATLAMALI)","<p>• Cam Açma Düğmesi Ön Sol(Komple, Siyah, Ayna Katlamalı)<br>• Mercedes Benz &gt; A-Class W169 04&gt; 12 B-Class W245 05 &gt; 11<br>•OEM&nbsp;A1698206710</p>",01f459_1548085c8e0d4d9cab83c447f46e2e10~mv2.jpg,Cam Açma Kapama Düğmeleri;MERCEDES,RCW A169 > OEM A1698206710,(KDV Hariç) Liste Fiyatı,1797.2,,true,PERCENT,0.0,84,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>MERCEDES BENZ</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_5d3518b6-9731-4e56-7f36-142356b62d57,Product,LAND ROVER CAM AÇMA ve KAPATMA DÜĞMESİ (3 PIN),<p><strong>•</strong> Cam Açam ve Kapatma Düğmesi (3 Pın)<br><strong>•</strong> Land Rover &gt; Range Evoque L538<br><strong>•</strong> OEM&nbsp;LR025908</p>,01f459_38bc63d0324640d28825fa3ef9f500a5~mv2.jpg,Cam Açma Kapama Düğmeleri;LAND ROVER,RCW A168 > OEM LR025908,(KDV Hariç) Liste Fiyatı,2084.7,,true,PERCENT,0.0,47,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>LAND ROVER RANGE EVOQUE</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_eaa92f2c-c79b-f1f9-ea0d-e025503f5031,Product,LAND ROVER CAM AÇMA ve KAPATMA DÜĞMESİ,<p><strong>•</strong> Cam Açma ve Kapatma Düğmesi&nbsp;<br><strong>•</strong> Land Rover &gt; Dıscovery Sport L550 19 &gt;<br><strong>•</strong> OEM&nbsp;LR059772 LR109008 LR085483</p>,01f459_a1039aec83304d2485a3644911f21422~mv2.jpg,Cam Açma Kapama Düğmeleri;LAND ROVER,RCW A167 > OEM LR059772 LR109008,(KDV Hariç) Liste Fiyatı,1952.85,,true,PERCENT,0.0,47,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>LAND ROVER DISCOVERY</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_0201423d-12a1-2e78-0853-53c786a7e72e,Product,HYUNDAI CAM AÇMA KAPATMA DÜĞMESİ ÖN SOL ÇİFLİ ( 2 TUŞ ) 7 FİŞ,<p><strong>•</strong> Cam Açma Kapatma Düğmesi Ön Sol Çiftli ( 2 Tuş ) 7 Fiş<br><strong>•</strong> Hyundaı &gt; Accent 95 - 00&nbsp;<br><strong>•</strong> OEM&nbsp;93570-22000</p>,01f459_79ffc64bb9bc4a3ca796069a4ce93a01~mv2.jpg,Cam Açma Kapama Düğmeleri;HYUNDAI,RCW A166 > OEM 93570-22000,(KDV Hariç) Liste Fiyatı,207.7,,true,PERCENT,0.0,262,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>HYUNDAI ACCENT</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_16dbe56a-7c90-1ce4-dfe1-f897f449b2a5,Product,FORD CAM AÇMA KAPATMA ANAHTARI SOL ÖN ÇİFTLİ 3 PIN,<p><strong>•</strong> Cam Açma Kapatma Anahtarı Sol Ön Çiftli 3 Pın<br><strong>•</strong> Ford &gt; Fıesta 2019 &gt;&nbsp;<br><strong>•</strong> OEM&nbsp;C1BT14A132AA</p>,01f459_87cf5acf9eac44b290ce2ea48e3c1463~mv2.jpg,Cam Açma Kapama Düğmeleri;FORD,RCW A165 > OEM C1BT14A132AA,(KDV Hariç) Liste Fiyatı,1599.0,,true,PERCENT,0.0,27,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>FORD FIESTA</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_3e0ce2b9-7f3d-3acb-fff4-f4cd4c605692,Product,PORSCHE CAM AÇMA KAPATMA ANAHTARI DÖRTLÜ,<p><strong>•</strong> Cam Açma ve Kapatma Anahtarı Dörtlü&nbsp;<br><strong>•</strong> Porsche &gt; Cayenne 14 &gt; Macan 14 &gt;<br><strong>•</strong> OEM&nbsp;7PP959858A 7PP959858Q 7PP959858M</p>,01f459_06e22a2789ac4d9cb4a6699eefdbf8b1~mv2.jpg,Cam Açma Kapama Düğmeleri;PORSCHE,RCW A164 > OEM 7PP959858A 7PP959858Q,(KDV Hariç) Liste Fiyatı,1692.9,,true,PERCENT,0.0,134,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>PORSCHE CAYENN MACAN</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_95c21516-e558-9175-b120-0dca0d1e998b,Product,BMW CAM AÇMA KAPATMA DÜĞMESİ SOL ÖN KROM,<p><strong>•</strong> Cam Açma Kapatma Düğmesi Sol Ön Krom&nbsp;<br><strong>•</strong> Bmw &gt; G20 - G28 - G30 - G38<br><strong>•</strong> OEM&nbsp;61317941997</p>,01f459_9370ade217b7470ca504f4fa7838cb11~mv2.jpg,Cam Açma Kapama Düğmeleri;BMW,RCW A163 > OEM 61317941997,(KDV Hariç) Liste Fiyatı,3019.15,,true,PERCENT,0.0,36,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>BMW G20 G28 G30 G38</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_cd9a4e14-f434-875e-2f1f-b640017accc8,Product,PEUGEOT - CITROEN CAM AÇMA KAPATMA DÜĞMESİ SOL ÇERÇEVELİ SİYAH AYNA KATLAMALI,<p><strong>•</strong> Cam Açma Kapatma Düğmesi Sol Çerçeveli Siyah Ayna Katlamalı&nbsp;<br><strong>•</strong> Peugeot &gt; 308 ( 08 - 14 ) - 508 ( 09 - 17 )<br><strong>•</strong> Cıtroen &gt; C5 ( 08 - 15 )<br><strong>•</strong> OEM&nbsp;96644915XT - 6490NP</p>,01f459_5ec8136eb183414eab884293ab5d81e8~mv2.jpg,PEUGEOT;CITROEN;Cam Açma Kapama Düğmeleri,RCW A162 > OEM 96644915XT - 6490NP,(KDV Hariç) Liste Fiyatı,4137.4,,true,PERCENT,0.0,2,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>PEUGEOT 308 - 508 -C4 C5</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_f02742e7-fd97-67f8-30cc-84d468c30983,Product,PEUGEOT -CITROEN CAM AÇMA KAPATMA DÜĞMESİ SOL AYNA KATLAMALI ÇOCUK KİLİTLİ,<p><strong>•</strong> Cam Açma Kapatma Düğmesi Sol Ayna Katlamalı Çocuk Kilitli&nbsp;<br><strong>•</strong> Peugeot &gt; 308 - 508 - 3008 - 5008&nbsp;<br><strong>•</strong> Cıtroen &gt; C4 - C5&nbsp;<br><strong>•</strong> OEM&nbsp;96644917XT - 649028</p>,01f459_122a16e61bf546518fcbd9c7f412345b~mv2.jpg,PEUGEOT;CITROEN;Cam Açma Kapama Düğmeleri,RCW A161 > OEM 96644917XT - 649028,(KDV Hariç) Liste Fiyatı,4137.4,,true,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>PEUGEOT 308 - 508 -C4 C5</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_27952b05-1c54-8b6f-0333-82c85f7560d0,Product,PEUGEOT - CITROEN CAM AÇMA KAPATMA DÜĞMESİ SOL ÇERÇEVELİ SİYAH AYNA KATLAMALI,<p><strong>•</strong> Cam Açma Kapatma Düğmesi Sol Çerçeveli Siyah Ayna Katlamalı Çocuk Kilitli&nbsp;<br><strong>•</strong> Peugeot &gt; 308 (&nbsp;08-14 ) - 508 ( 09 - 17 )<br><strong>•</strong> Cıtroen &gt; C5 ( 08 - 15 )<br><strong>•</strong> OEM&nbsp;96644915XT</p>,01f459_9a29b41ad4084eb9b36b4dbad88d65c9~mv2.jpg,PEUGEOT;CITROEN;Cam Açma Kapama Düğmeleri,RCW A160 > OEM 96644915XT,(KDV Hariç) Liste Fiyatı,4137.4,,true,PERCENT,0.0,66,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>PEUGEOT 308 - 508 C5</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_eadecd18-1047-6af6-e609-2187fa2e6871,Product,HYUNDAI CAM AÇMA KAPATMA DÜĞMESİ SOL ÇİFTLİ,<p><strong>•</strong> Cam Açma Kapatma Düğmesi Sol Çiftli<br><strong>•</strong> Hyundaı &gt; İ20<br><strong>•</strong> OEM&nbsp;202 008 159</p>,01f459_1a923a56b5d54ae2960ff81b993d3595~mv2.jpg,Cam Açma Kapama Düğmeleri;HYUNDAI,RCW A159 > OEM 202 008 159,(KDV Hariç) Liste Fiyatı,1017.6,,true,PERCENT,0.0,495,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>HYUNDAI İ20</p>,,,,,,,,,,,,,,,,,ROCKSWELL
